# NEW LOG
# format=1.3.6nano
# deadtime=on
$BNRDD,3079,2018-03-20T00:26:24Z,75,3,279,A,0118.3929,N,10353.2817,E,49.30,A,6,151*41
$BNRDD,3079,2018-03-20T00:26:29Z,76,4,283,A,0118.3931,N,10353.2820,E,49.30,A,6,151*40
$BNRDD,3079,2018-03-20T00:26:34Z,75,8,291,A,0118.3931,N,10353.2825,E,49.30,A,6,151*45
$BNRDD,3079,2018-03-20T00:26:39Z,74,4,295,A,0118.3928,N,10353.2834,E,49.30,A,6,151*49
$BNRDD,3079,2018-03-20T00:26:44Z,72,7,302,A,0118.3926,N,10353.2826,E,49.30,A,6,151*44
$BNRDD,3079,2018-03-20T00:26:49Z,65,2,304,A,0118.3919,N,10353.2766,E,50.90,A,6,151*49
$BNRDD,3079,2018-03-20T00:26:54Z,60,3,307,A,0118.3916,N,10353.2688,E,51.10,A,6,151*45
$BNRDD,3079,2018-03-20T00:26:59Z,57,5,312,A,0118.3916,N,10353.2649,E,51.20,A,6,151*40
$BNRDD,3079,2018-03-20T00:27:04Z,55,6,318,A,0118.3914,N,10353.2556,E,51.10,A,6,152*4D
$BNRDD,3079,2018-03-20T00:27:09Z,54,4,322,A,0118.3910,N,10353.2543,E,51.00,A,6,152*4B
$BNRDD,3079,2018-03-20T00:27:14Z,59,10,332,A,0118.3909,N,10353.2529,E,51.00,A,6,152*7A
$BNRDD,3079,2018-03-20T00:27:19Z,62,6,338,A,0118.3904,N,10353.2565,E,51.00,A,6,152*47
$BNRDD,3079,2018-03-20T00:27:24Z,65,6,344,A,0118.3910,N,10353.2619,E,50.70,A,6,152*4E
$BNRDD,3079,2018-03-20T00:27:29Z,67,6,350,A,0118.3911,N,10353.2694,E,50.80,A,6,152*4F
$BNRDD,3079,2018-03-20T00:27:34Z,68,9,359,A,0118.3910,N,10353.2752,E,50.80,A,6,152*40
$BNRDD,3079,2018-03-20T00:27:39Z,72,8,367,A,0118.3911,N,10353.2823,E,50.80,A,6,152*42
$BNRDD,3079,2018-03-20T00:27:44Z,72,7,374,A,0118.3890,N,10353.2890,E,50.80,A,5,164*43
$BNRDD,3079,2018-03-20T00:27:49Z,76,6,380,A,0118.3875,N,10353.2938,E,50.80,A,5,164*48
$BNRDD,3079,2018-03-20T00:27:54Z,82,9,389,A,0118.3845,N,10353.2985,E,50.70,A,5,164*43
$BNRDD,3079,2018-03-20T00:27:59Z,81,4,393,A,0118.3807,N,10353.3012,E,50.50,A,4,1280*70
$BNRDD,3079,2018-03-20T00:28:04Z,84,9,402,A,0118.3770,N,10353.3049,E,50.20,A,5,164*4F
$BNRDD,3079,2018-03-20T00:28:10Z,84,4,406,A,0118.3730,N,10353.3123,E,50.10,A,4,165*49
$BNRDD,3079,2018-03-20T00:28:15Z,79,5,411,A,0118.3691,N,10353.3199,E,50.10,A,4,165*42
